numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
81401;20250302150000;101360;30;0;70;1.800000;302.650000;297.250000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101300;mq;mq;-10;mq;296.450000;mq;305.850000;mq;mq;mq;5.000000;7.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.600000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20250302150000;101380;20;0;70;4.600000;301.750000;295.950000;71;15650;0;mq;mq;90;6;800;mq;mq;mq;101290;mq;mq;-10;mq;mq;mq;mq;298.650000;mq;mq;8.300000;8.500000;-10;mq;mq;mq;mq;0.000000;1.200000;2.600000;15.300000;24.700000;mq;mq;mq;mq;2;mq;780;3;mq;1260;6;mq;1440;mq;mq;mq;
81408;20250302150000;101340;50;0;30;3.900000;298.250000;297.750000;97;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101260;mq;mq;50;mq;296.150000;mq;302.850000;mq;mq;mq;7.600000;7.900000;-10;mq;mq;mq;mq;3.400000;5.600000;7.200000;10.800000;50.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20250302150000;mq;70;0;60;2.100000;299.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100250;mq;mq;50;mq;296.950000;mq;306.350000;mq;mq;mq;3.800000;5.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20250302150000;98490;50;1;140;9.300000;265.950000;257.250000;46;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97950;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;14.900000;14.900000;-30;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20250302180000;103170;-60;6;70;2.500000;278.650000;274.950000;77;13190;0;mq;mq;mq;mq;mq;mq;mq;mq;102270;mq;mq;-240;273.650000;mq;281.850000;mq;273.250000;mq;mq;3.700000;4.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20250302180000;103210;-40;5;10;1.900000;279.150000;273.850000;69;14110;0;mq;mq;mq;0;mq;mq;mq;mq;102620;mq;mq;-230;272.050000;mq;282.250000;mq;272.950000;mq;mq;2.600000;4.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20250302180000;103070;-90;5;80;8.000000;280.050000;276.250000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102960;mq;mq;-340;279.950000;mq;282.350000;mq;mq;mq;mq;11.200000;11.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20250302180000;103060;-50;6;10;2.800000;278.950000;276.250000;83;7300;0;mq;mq;mq;0;mq;mq;mq;mq;102220;mq;mq;-250;272.250000;mq;282.850000;mq;276.950000;mq;mq;5.000000;7.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20250302180000;103100;-40;5;40;4.400000;278.050000;274.850000;80;12770;0;mq;mq;mq;0;mq;mq;mq;mq;101140;mq;mq;-210;272.650000;mq;282.850000;mq;275.050000;mq;mq;6.100000;8.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20250302180000;103040;-20;5;20;2.900000;278.550000;273.750000;71;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101850;mq;mq;-130;273.650000;mq;284.650000;mq;275.150000;mq;mq;4.200000;4.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20250302180000;102960;-10;5;40;5.100000;279.150000;275.950000;80;16070;0;mq;mq;mq;0;mq;mq;mq;mq;101740;mq;mq;-360;275.450000;mq;283.250000;mq;274.250000;mq;mq;8.000000;9.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20250302180000;103000;-30;5;60;5.200000;280.650000;276.650000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102280;mq;mq;-310;279.250000;mq;281.950000;mq;mq;mq;mq;8.500000;10.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20250302180000;102890;-50;5;70;2.400000;281.350000;273.550000;58;57410;0;mq;mq;mq;0;mq;mq;mq;mq;102430;mq;mq;-240;273.850000;mq;284.650000;mq;273.050000;mq;mq;3.500000;6.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20250302180000;102960;-40;5;40;3.000000;280.250000;274.150000;65;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101160;mq;mq;-210;273.250000;mq;284.250000;mq;277.550000;mq;mq;4.600000;5.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20250302180000;102990;-10;5;50;4.200000;281.550000;274.450000;61;22170;0;mq;mq;mq;0;mq;mq;mq;mq;101880;mq;mq;-140;274.250000;mq;284.850000;mq;mq;mq;mq;6.200000;7.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20250302180000;102920;0;5;20;1.600000;281.650000;273.650000;57;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101460;mq;mq;-60;272.050000;mq;284.650000;mq;274.150000;mq;mq;3.100000;4.200000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20250302180000;103010;30;3;50;2.400000;279.350000;270.750000;54;60000;0;mq;mq;mq;0;mq;mq;mq;mq;98720;mq;mq;-30;273.150000;mq;283.150000;mq;270.450000;mq;mq;3.800000;7.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20250302180000;103030;30;3;10;4.000000;280.150000;272.650000;59;29710;0;mq;mq;mq;0;mq;mq;mq;mq;101160;mq;mq;-60;273.550000;mq;284.050000;mq;271.850000;mq;mq;6.900000;8.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20250302180000;102780;-30;5;50;2.200000;282.250000;274.150000;57;30680;0;mq;mq;mq;0;mq;mq;mq;mq;102460;mq;mq;-160;274.850000;mq;284.050000;mq;276.250000;mq;mq;4.400000;7.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20250302180000;102830;-30;5;40;2.300000;281.050000;275.550000;68;41630;0;mq;mq;mq;0;mq;mq;mq;mq;101450;mq;mq;-90;274.150000;mq;283.350000;mq;275.950000;mq;mq;5.000000;6.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20250302180000;102820;0;5;50;1.900000;281.650000;274.050000;59;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100780;mq;mq;70;274.050000;mq;283.850000;mq;274.150000;mq;mq;2.900000;4.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20250302180000;102800;-20;6;30;3.400000;279.550000;272.550000;61;42020;0;mq;mq;mq;2;4140;mq;mq;mq;100090;mq;mq;80;273.950000;mq;283.850000;mq;272.750000;mq;mq;4.000000;4.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;4140;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20250302180000;102930;20;3;360;2.900000;279.050000;274.350000;72;26280;0;mq;mq;mq;0;mq;mq;mq;mq;99570;mq;mq;30;271.350000;mq;283.050000;mq;276.450000;mq;mq;5.300000;5.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20250302180000;102780;10;3;60;2.800000;281.250000;275.250000;66;35950;0;mq;mq;mq;0;mq;mq;mq;mq;101300;mq;mq;20;272.850000;mq;284.250000;mq;277.450000;mq;mq;4.500000;6.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20250302180000;102610;40;3;20;3.800000;281.550000;274.950000;63;22260;0;mq;mq;mq;0;mq;mq;mq;mq;97750;mq;mq;100;274.650000;mq;286.050000;mq;275.450000;mq;mq;5.500000;6.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20250302180000;102790;40;3;340;1.700000;279.650000;273.550000;65;20950;0;mq;mq;mq;0;mq;mq;mq;mq;98730;mq;mq;240;270.750000;mq;283.050000;mq;269.850000;mq;mq;2.400000;4.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20250302180000;mq;100;3;70;0.800000;276.950000;270.350000;62;20000;0;mq;mq;mq;0;mq;mq;mq;mq;92840;92500;863;320;272.150000;mq;282.950000;mq;272.750000;mq;mq;1.400000;4.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20250302180000;102750;50;3;350;2.400000;280.350000;274.250000;65;25000;2;0;0;0;0;mq;30;20;10;99810;mq;mq;360;271.650000;mq;283.150000;mq;mq;mq;mq;3.900000;5.000000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20250302180000;102510;0;5;10;2.500000;284.750000;276.050000;55;59300;0;mq;mq;mq;0;mq;mq;mq;mq;101920;mq;mq;40;275.650000;mq;287.350000;mq;274.050000;mq;mq;3.700000;5.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20250302180000;102430;40;3;300;1.500000;286.650000;274.350000;43;20000;0;mq;mq;mq;0;mq;mq;mq;mq;99310;mq;mq;150;274.350000;mq;290.550000;mq;276.450000;mq;mq;2.600000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20250302180000;102370;110;3;210;4.200000;282.850000;273.150000;51;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;94010;mq;mq;390;273.950000;mq;287.550000;mq;273.250000;mq;mq;5.800000;5.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20250302180000;102570;110;3;20;4.200000;283.350000;274.950000;56;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101660;mq;mq;300;276.850000;mq;285.850000;mq;276.850000;mq;mq;6.700000;11.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20250302180000;mq;120;3;360;6.400000;281.950000;268.350000;38;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;92250;92500;852;380;mq;277.950000;mq;284.750000;mq;mq;mq;10.300000;11.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20250302180000;102460;40;3;90;1.200000;283.750000;276.550000;61;60000;0;mq;mq;100;8;6600;mq;mq;mq;101740;mq;mq;130;269.550000;mq;287.450000;mq;275.850000;mq;mq;1.600000;4.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;6600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20250302180000;102440;40;3;70;1.100000;281.850000;274.950000;62;38860;0;mq;mq;100;8;5280;mq;mq;mq;98050;mq;mq;140;272.450000;mq;283.750000;mq;271.550000;mq;mq;1.800000;4.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;5280;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20250302180000;102410;110;3;280;1.400000;281.850000;276.250000;68;20000;0;mq;mq;10;1;1750;mq;mq;mq;97430;mq;mq;160;mq;272.350000;mq;286.850000;275.650000;mq;mq;3.200000;4.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;1750;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20250302180000;102420;90;3;100;2.700000;286.350000;274.350000;44;60000;0;mq;mq;mq;1;250;mq;mq;mq;100610;mq;mq;220;275.650000;mq;288.950000;mq;277.050000;mq;mq;4.700000;9.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;210;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20250302180000;102480;140;3;190;1.900000;284.950000;276.650000;57;38530;0;mq;mq;mq;1;4380;mq;mq;mq;102090;mq;mq;400;275.450000;mq;288.750000;mq;277.150000;mq;mq;2.300000;6.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4380;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20250302180000;mq;mq;mq;50;5.500000;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8.700000;11.400000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20250302180000;102380;120;3;80;8.200000;288.050000;279.050000;55;40000;2;0;0;40;0;mq;30;20;11;102070;mq;mq;450;281.250000;mq;289.650000;mq;278.650000;mq;mq;10.700000;12.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;0;8000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20250302180000;102530;90;3;220;1.900000;284.250000;276.550000;59;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101990;mq;mq;440;279.950000;mq;288.850000;mq;282.050000;mq;mq;2.700000;3.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20250302180000;102220;200;3;50;1.700000;286.150000;282.250000;77;40960;0;mq;mq;mq;0;mq;mq;mq;mq;102110;mq;mq;570;281.850000;mq;290.850000;mq;281.250000;mq;mq;3.000000;3.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20250302180000;102480;120;3;270;1.400000;284.850000;281.350000;79;19940;0;mq;mq;100;7;1250;mq;mq;mq;102330;mq;mq;470;284.450000;mq;286.550000;mq;283.850000;mq;mq;1.800000;2.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;14.200000;mq;mq;mq;mq;1;mq;1080;7;mq;1380;8;mq;1980;mq;mq;mq;
61968;20250302180000;101140;140;3;0;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101090;mq;mq;30;mq;mq;mq;mq;mq;mq;mq;mq;2.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20250302180000;101110;120;3;250;2.600000;302.050000;299.050000;84;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101000;mq;mq;150;mq;300.650000;mq;306.150000;mq;mq;mq;mq;3.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20250302180000;101040;110;1;180;2.300000;300.150000;297.450000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100970;mq;mq;270;mq;299.650000;mq;304.150000;mq;mq;mq;mq;4.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20250302180000;101260;130;1;mq;mq;302.150000;299.150000;84;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101170;mq;mq;90;mq;301.350000;mq;305.550000;mq;mq;mq;mq;mq;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20250302180000;101350;170;2;170;3.200000;298.750000;296.250000;86;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101200;mq;mq;90;mq;mq;mq;mq;mq;mq;mq;4.200000;4.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20250302180000;101870;90;8;300;8.200000;280.850000;278.450000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100090;mq;mq;-800;mq;277.550000;mq;283.050000;mq;mq;mq;mq;14.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20250302180000;101770;-180;8;330;2.100000;282.250000;279.850000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101400;mq;mq;10;mq;mq;286.850000;mq;mq;mq;mq;mq;3.600000;-10;mq;mq;mq;mq;0.000000;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20250302180000;101150;160;1;340;2.000000;302.150000;298.150000;79;18670;0;mq;mq;100;8;800;mq;mq;mq;101070;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;3.400000;4.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;750;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20250302180000;99850;-140;8;240;6.300000;275.950000;275.950000;100;390;45;mq;mq;101;9;30;mq;mq;mq;99760;mq;mq;-1860;275.150000;mq;278.350000;mq;273.750000;mq;mq;8.600000;12.900000;-10;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;5.000000;9.200000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20250302180000;101500;240;8;140;7.300000;299.150000;295.650000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101180;mq;mq;-40;mq;295.350000;mq;301.550000;mq;mq;mq;mq;13.000000;-10;mq;mq;mq;mq;0.000000;0.800000;0.800000;5.800000;5.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20250302180000;101550;230;8;100;3.000000;301.850000;293.350000;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101040;mq;mq;-30;mq;297.250000;mq;303.750000;mq;mq;mq;9.200000;9.200000;-10;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20250302180000;101510;-250;6;110;8.700000;299.950000;293.050000;66;50410;mq;mq;mq;mq;mq;mq;mq;mq;mq;101420;mq;mq;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;-0.100000;1.800000;3.400000;3.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20250302180000;101450;230;8;140;9.800000;300.450000;295.650000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101010;mq;mq;-70;mq;296.550000;mq;302.150000;mq;mq;mq;12.400000;12.400000;-10;mq;mq;mq;mq;0.000000;1.800000;3.000000;3.000000;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20250302180000;101410;-200;8;130;8.700000;301.950000;294.250000;63;47380;0;mq;mq;100;5;800;mq;mq;mq;101320;mq;mq;-40;296.750000;mq;303.150000;mq;mq;mq;mq;13.100000;13.700000;-10;mq;mq;mq;mq;-0.100000;0.200000;0.400000;1.000000;2.000000;mq;mq;mq;mq;5;mq;870;7;mq;1620;8;mq;1920;mq;mq;mq;
81401;20250302180000;101090;270;8;70;2.500000;302.950000;296.650000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101030;mq;mq;0;mq;296.450000;mq;304.550000;mq;mq;mq;5.800000;7.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.600000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20250302180000;101150;-230;8;40;5.000000;298.550000;297.350000;93;2330;60;mq;mq;100;8;250;mq;mq;mq;101060;mq;mq;10;mq;mq;mq;mq;298.650000;mq;mq;8.100000;10.000000;-10;mq;mq;mq;mq;0.200000;1.200000;2.400000;8.800000;23.100000;mq;mq;mq;mq;2;mq;270;3;mq;450;7;mq;660;mq;mq;mq;
81408;20250302180000;101060;280;6;80;2.700000;298.150000;296.950000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100980;mq;mq;-20;mq;296.150000;mq;301.150000;mq;mq;mq;5.100000;7.800000;-10;mq;mq;mq;mq;0.600000;4.600000;10.200000;13.200000;47.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20250302180000;mq;380;8;360;2.500000;303.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99870;mq;mq;10;mq;296.950000;mq;305.050000;mq;mq;mq;5.800000;5.900000;-10;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20250302180000;98550;60;3;150;8.700000;265.550000;257.150000;47;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98010;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;18.000000;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20250302210000;103150;-30;7;60;1.900000;276.450000;273.850000;83;9870;0;mq;mq;mq;mq;mq;mq;mq;mq;102240;mq;mq;-350;mq;mq;mq;mq;275.050000;mq;mq;2.400000;2.400000;-10;4;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20250302210000;103150;-70;7;20;3.200000;276.450000;274.150000;85;5930;0;mq;mq;mq;0;mq;mq;mq;mq;102550;mq;mq;-400;mq;mq;mq;mq;272.250000;mq;mq;4.000000;9.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20250302210000;103060;-10;5;90;6.200000;279.850000;276.850000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102950;mq;mq;-430;mq;mq;mq;mq;mq;mq;mq;8.700000;10.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20250302210000;103090;30;3;80;3.100000;278.550000;275.550000;81;6800;0;mq;mq;mq;4;7200;mq;mq;mq;102250;mq;mq;-320;mq;mq;mq;mq;277.550000;mq;mq;4.800000;5.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;mq;7200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20250302210000;103140;10;3;60;3.700000;274.550000;273.050000;90;9190;0;mq;mq;mq;0;mq;mq;mq;mq;101150;mq;mq;-300;mq;mq;mq;mq;276.250000;mq;mq;4.400000;4.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20250302210000;103060;0;4;330;1.400000;272.850000;271.750000;92;17450;0;mq;mq;mq;0;mq;mq;mq;mq;101850;mq;mq;-250;mq;mq;mq;mq;276.150000;mq;mq;2.100000;2.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
